movieId,rating
3083,4.012234533702678
121259,2.0
26485,3.6046831955922864
46595,2.0
46790,2.5
25750,3.9393564356435644
123493,4.5
8916,3.2181122448979593
55721,3.970489977728285
53129,3.687087307410125
7272,3.3461538461538463
4010,3.055426581543819
118099,4.0
32116,2.4789473684210526
1731,1.842456608811749
108220,3.3863636363636362
4714,2.823529411764706
107434,5.0
4964,3.5517241379310347
5582,2.555066079295154
81180,2.5233644859813085
99325,4.5
8334,3.630841121495327
108495,2.5
3473,3.513392857142857
77752,3.272727272727273
70661,2.75
127857,2.5
46347,3.5863453815261046
117476,3.0
51847,3.081967213114754
87294,4.0
80350,1.879120879120879
129951,4.0
188,3.342473979183347
100298,1.5
85323,1.25
1115,2.9871794871794872
85020,3.3125
118482,2.5
8040,3.3217821782178216
27484,3.1666666666666665
8258,3.117283950617284
37335,3.3846153846153846
129449,2.0
78646,3.5
126020,2.5
107716,3.3333333333333335
81162,1.5
3938,2.1646341463414633
124871,2.0
117728,2.5
6806,3.361607142857143
93991,4.25
87499,2.772727272727273
60880,4.166666666666667
81145,3.392857142857143
111044,0.5
61473,3.2115384615384617
61350,2.8666666666666667
118340,4.0
1324,1.7586206896551724
3334,4.012602058927937
116853,2.75
80746,2.5
111237,2.0
124220,2.5
26562,3.3125
111743,2.8705583756345177
60745,3.5166666666666666
1909,3.328450605981341
26946,2.875
108016,2.5
1447,3.2771285475792986
80315,3.892857142857143
1896,3.1094890510948905
52634,3.5
86416,4.0
104644,3.25
3572,1.6494565217391304
4419,3.8523489932885906
41863,3.692970822281167
101940,3.0
815,2.017857142857143
105560,2.75
61037,3.5531914893617023
89965,3.0
53127,2.986666666666667
56477,2.25
104368,3.5
103290,2.5
81768,3.0
95949,3.75
5678,2.9618117229129663
88065,2.5
52328,3.6092820309401032
126809,3.0
1781,2.375
4167,2.9828850855745723
112078,3.25
111409,3.3333333333333335
2864,3.090643274853801
80848,4.0
74139,3.2666666666666666
115441,1.0
90256,2.5
4674,2.9886363636363638
107412,3.5
5338,2.75
100058,3.6153846153846154
4946,2.752688172043011
8043,2.9178082191780823
45000,3.857142857142857
69255,3.1
92006,3.5
113972,4.5
8652,2.84375
109600,2.5
508,3.814998204115142
96018,4.0
109282,3.375
113743,2.5
861,3.4509299564701226
106614,3.0
69356,3.119047619047619
86277,3.6333333333333333
1825,2.6757425742574257
113741,3.769230769230769
89535,3.5866141732283463
9019,2.0
89829,3.5
70992,3.409090909090909
99117,3.0020746887966805
76288,2.75
79339,2.0
113751,3.5
125359,4.0
2620,3.576923076923077
59501,3.3239845261121856
1955,3.734591836734694
82035,3.3823529411764706
93006,3.92
2230,1.8846153846153846
26360,3.6865671641791047
79912,3.0
85226,1.75
106336,3.5
4513,3.074626865671642
82053,3.203125
83835,3.2777777777777777
3908,2.142728093947606
33914,3.3333333333333335
104701,2.0
2793,2.646033929390188
82536,3.0625
87773,3.6666666666666665
93418,3.25
3304,3.6885245901639343
81389,2.75
65350,2.65
915,3.9075362895207797
1749,3.1648936170212765
55620,3.6327433628318584
4686,1.96875
52838,2.8598130841121496
6550,2.8071161048689137
7025,3.7536945812807883
103557,3.5
101249,1.75
39869,3.7277486910994764
106841,3.4919354838709675
53906,3.355421686746988
879,2.8238636363636362
3954,2.78125
104865,3.5
98296,3.201492537313433
2014,3.0727813852813854
115571,4.0
83177,2.16875
90958,2.966666666666667
106766,3.70479302832244
5524,2.9343434343434343
130626,4.0
110216,2.642857142857143
111407,4.0
67361,2.842857142857143
27643,2.7555555555555555
112469,3.1875
6140,3.541850220264317
1702,2.5502727981293845
895,2.959016393442623
77307,3.704485488126649
73860,3.6083916083916083
2510,2.4652777777777777
6384,2.9634146341463414
6844,3.0961538461538463
114702,2.0
401,3.236842105263158
118692,2.0
115065,1.9
4934,2.6074380165289255
707,3.0714285714285716
105618,2.5
101307,2.0
88047,2.875
4281,2.9051724137931036
2863,3.8394743018070874
89052,3.0
121231,3.7333333333333334
27640,3.227272727272727
108531,3.5
3114,3.8418533157663592
26757,3.892857142857143
52365,4.5
43558,2.2663934426229506
125882,2.5
78408,2.9166666666666665
8057,3.4925373134328357
318,4.446990499637029
1273,4.03062381852552
105032,3.75
91974,3.0859375
126985,4.5
38304,3.9829787234042553
1674,3.849292368326765
27049,3.388888888888889
509,3.689946097961097
47239,3.2241379310344827
109390,3.4
125898,3.0
3124,3.206081081081081
6865,2.9411764705882355
96479,1.3333333333333333
3123,2.0714285714285716
100457,1.75
99846,3.388888888888889
71743,3.2857142857142856
26153,3.3333333333333335
42632,3.828935395814377
82068,3.0
27180,3.011111111111111
4780,3.3777777777777778
98999,4.0
84477,3.5
89285,4.0
63283,3.4444444444444446
2172,3.3190476190476192
131152,0.5
51,2.5555555555555554
345,3.6495830100853373
80924,2.4545454545454546
86513,1.5
56474,2.9047619047619047
4893,3.2063106796116503
51086,3.044043321299639
84985,2.0
92206,2.1707317073170733
95288,3.375
6489,2.6666666666666665
109726,3.0
27147,2.9482758620689653
129838,3.25
82676,3.142857142857143
5958,2.7240802675585285
126975,3.75
128358,3.0
129430,3.0
2364,2.6579310344827585
1617,4.083376807273812
107619,4.0
79953,2.625
130073,3.4047619047619047
8485,3.700617283950617
70792,2.75
100096,3.5
95085,4.0
60106,2.272727272727273
123119,2.5
7056,3.79004329004329
78041,2.920494699646643
82269,3.357142857142857
104691,2.3333333333333335
88250,3.0
87802,2.5357142857142856
117877,3.1818181818181817
743,2.738138089005236
59602,3.1166666666666667
66551,2.3
61246,3.1549019607843136
92643,3.8121019108280256
6145,2.5384615384615383
38798,3.3984375
60514,2.8610223642172525
1241,3.72263198757764
32501,3.3
128305,1.0
1307,3.8429961622807016
88961,0.5
4272,3.606896551724138
125535,3.0
3180,2.4393939393939394
5209,2.9622641509433962
48319,3.313099041533546
56479,3.4491525423728815
105873,3.75
127236,2.5
27584,3.2439759036144578
63278,3.5
432,2.735470785552695
117698,3.5
7409,3.125
109802,3.75
97252,3.3333333333333335
73822,3.75
98383,4.0
94782,3.1666666666666665
7139,3.9185077115464777
1092,3.341334788143299
114003,3.625
100010,2.7954545454545454
8902,2.5875
4682,2.794969512195122
51905,3.0
114856,3.3
112992,3.0
3370,3.3140625
4914,4.00927033492823
87225,3.25
109971,3.0
81744,1.95
33049,2.1666666666666665
103637,3.0
48567,3.3
67464,3.4
101241,3.1666666666666665
127622,2.0
56367,3.851002999625047
51617,2.9615384615384617
79395,1.8333333333333333
8360,3.5879222741005217
3458,2.55
115078,3.5
57534,2.638111888111888
6582,3.14922480620155
87769,2.5
1270,3.924141843286825
89676,3.7142857142857144
81516,3.0
98237,3.2
8392,3.0694444444444446
98036,3.4285714285714284
119569,2.75
72822,3.0625
70591,2.0
89325,2.6666666666666665
119966,3.0
2293,3.363095238095238
4993,4.137925065906852
3307,4.174122637871192
56602,3.5
2182,3.6686197916666665
93840,3.672737620944792
100006,2.5
62726,3.3157894736842106
1251,4.050226098191215
37955,3.588495575221239
3189,3.515963511972634
2783,3.0575221238938055
77833,3.6
6588,3.3333333333333335
64611,3.125
127445,4.0
1432,2.8704128440366974
112299,3.0
97115,4.0
131086,2.5
800,4.074902723735408
3019,3.8588282078472957
106540,2.95959595959596
96737,3.5073529411764706
81857,3.0
95012,2.6666666666666665
109524,4.0
6262,3.2419354838709675
108947,3.25
33191,2.975
82051,3.25
106346,2.75
105382,3.5
5866,3.161290322580645
118326,2.0
101400,2.5
4476,2.9691358024691357
116951,3.5833333333333335
1253,3.935213292858284
94301,2.8333333333333335
78014,3.0
119907,4.0
7144,3.0833333333333335
55223,3.3
103388,3.375
91108,3.3333333333333335
47330,3.0921052631578947
98825,3.5
80358,3.25
6849,3.497716894977169
109764,3.0
40946,3.3097560975609754
109846,3.39010989010989
115669,2.8333333333333335
45072,3.3
127634,2.0
110824,1.25
4777,3.3537735849056602
6967,3.7680722891566263
195,3.0894509561998764
2738,3.386100386100386
98367,3.3333333333333335
71556,3.1153846153846154
100426,3.6538461538461537
52885,3.8625192012288787
2642,2.423746373808537
6821,2.6363636363636362
56869,4.125
98124,3.8609375
948,3.7430184194890077
5405,2.763157894736842
96805,3.25
114569,3.0
87368,2.6666666666666665
43560,3.2736443883984867
6857,3.7737430167597767
96200,2.0
96197,3.75
27317,3.620176848874598
69069,3.086021505376344
77359,3.4955357142857144
25882,3.5
61705,2.9566787003610107
4650,2.663793103448276
86725,2.4583333333333335
120791,3.0
6696,3.132867132867133
109008,3.5
4411,3.462857142857143
6134,3.25
3449,3.026315789473684
32792,3.693548387096774
45537,3.5555555555555554
116493,3.25
2164,2.1384976525821595
1408,3.7207504630002415
99574,3.325301204819277
8728,2.8035714285714284
111759,3.8436374549819927
5168,3.486842105263158
130328,2.75
27298,2.35
63007,1.5
5863,2.470149253731343
3106,3.2551020408163267
97785,2.4240506329113924
65577,3.1228813559322033
97988,2.9318181818181817
5670,3.5836092715231787
25937,3.6666666666666665
65435,2.6323529411764706
43910,3.5524193548387095
93061,3.772727272727273
120466,3.3461538461538463
65562,3.5
81324,3.5
117630,0.5
31104,3.4591836734693877
71069,2.3333333333333335
109671,2.75
47044,2.9577634754625906
2095,2.80470737913486
42679,3.25
122308,3.5
66304,2.7972972972972974
2537,1.9700704225352113
85609,1.5
72102,3.7142857142857144
79067,3.375
6841,3.0303030303030303
103226,2.1666666666666665
1948,3.788519637462236
944,3.822878228782288
30745,3.635593220338983
4860,2.375
7437,3.1145833333333335
7174,2.2033898305084745
94044,3.3333333333333335
626,2.8787638668779714
5117,2.9285714285714284
116787,2.5
6961,3.4859154929577465
109576,3.0
49263,3.2974137931034484
601,3.398230088495575
86430,3.3
71254,2.9992481203007517
76755,2.9857142857142858
116647,2.0
128690,3.0
4902,3.7481857764876634
71575,3.234042553191489
57805,3.0
118708,4.0
47728,3.404255319148936
4643,2.7332824964805256
85143,2.25
6889,3.1715885947046845
3961,2.23921568627451
598,3.574074074074074
96250,2.0
78463,2.875
91331,3.0
5232,3.3074534161490683
86244,3.111111111111111
99499,0.5
86817,3.028205128205128
73617,4.0
84131,3.5
84498,2.9375
120120,3.0
27905,3.045267489711934
26187,3.446969696969697
6177,3.0
8690,3.686335403726708
89110,2.75
277,3.42335886214442
39524,3.375
130578,3.0
87780,3.5
103753,5.0
517,3.133768115942029
120214,2.0
7646,3.1162420382165603
1361,4.0829666876178505
92380,3.0
64704,3.5
26788,3.65
33098,3.4375
32151,3.32
412,3.568237115682371
93484,0.75
71285,3.2045454545454546
8624,3.1333333333333333
5351,3.16
111403,3.8333333333333335
26684,3.033333333333333
55652,3.6796875
6942,3.799736117485085
96428,3.5714285714285716
87923,3.375
123465,4.0
6513,3.1515151515151514
104283,3.748447204968944
6406,2.9262295081967213
4842,3.404
6297,3.546091758708581
101481,3.0
93946,2.96875
1788,3.7833089311859442
5268,3.1546052631578947
79505,3.2777777777777777
2852,3.7870456663560113
89819,3.25
31998,3.066666666666667
62974,3.3461538461538463
114591,3.5
5618,4.203809594534383
38600,3.3375
3044,3.7540962288686606
26806,1.7142857142857142
3802,2.528206850235057
4378,3.6046032934131738
107295,3.25
115469,3.0
4991,2.779639175257732
82770,3.1666666666666665
8400,3.5
103823,2.6666666666666665
4190,3.8747763864042932
101296,3.127906976744186
1694,3.7002643754130866
100251,2.0
100556,3.962962962962963
59869,3.066666666666667
8668,3.125
98142,3.75
86495,2.3
57949,2.525
92374,3.375
111100,3.5
74426,3.3095238095238093
3433,1.8614232209737829
33358,3.6823899371069184
26070,3.9210526315789473
83439,4.0
5891,2.6384892086330933
104944,3.9240506329113924
3169,3.5578824898196624
102479,3.6
131025,2.0
128736,3.0
6753,3.7469223484848486
103827,4.0
6047,3.580357142857143
125517,3.0
77550,3.0714285714285716
45259,3.25
101133,2.5
7285,3.49405684754522
82356,3.1666666666666665
26644,3.92
8936,3.763157894736842
105606,2.0
43822,3.1666666666666665
125381,3.0
4257,2.2666666666666666
7306,3.695876288659794
86347,4.08117816091954
6474,2.755813953488372
25984,3.5
26976,2.9166666666666665
97910,1.5
83825,3.0
125521,2.5
109076,2.5
92935,3.0
112759,3.5
1363,3.0982142857142856
80330,2.6
129411,3.5
704,2.82987668161435
113041,3.5
5057,2.9
108447,3.5
4359,3.725762711864407
39408,2.0327868852459017
42553,3.0
4,2.8613933236574747
70421,3.8333333333333335
4452,3.235089463220676
4060,3.171875
56548,4.666666666666667
3135,3.8480756245779877
6590,3.125
73472,3.0
497,3.894188827916139
7937,3.939542483660131
105571,1.5
125902,4.0
4409,3.060126582278481
25861,3.1666666666666665
56724,2.25
88166,2.8333333333333335
1027,3.276413255360624
92719,2.426829268292683
6670,2.766304347826087
66691,2.9925925925925925
1165,3.0694444444444446
94790,2.0
3048,2.496987951807229
4173,3.33
106165,3.5
27441,3.323394495412844
31413,3.642857142857143
26728,3.1944444444444446
5959,3.543023970497849
102716,3.311619718309859
67408,3.3022351797862
100198,1.25
72712,3.64
39400,2.0766016713091924
1325,1.6948529411764706
70920,3.5
3539,3.7528473804100226
88140,3.5536100302637266
109159,3.5
104633,3.5
95816,3.45
4075,1.75
76032,0.5
54121,2.9901960784313726
6558,2.4306306306306307
2403,3.5385560385560386
5373,3.9426605504587156
111443,3.59375
7399,2.6333333333333333
6080,2.0961538461538463
39439,1.875
72283,3.3636363636363638
307,3.9931845416417016
3828,3.0
70728,3.443103448275862
55226,3.09375
130036,3.5
3117,3.3003629764065336
8260,3.6588235294117646
26301,3.34375
126436,3.0
1635,3.8045780969479353
72735,3.3333333333333335
957,3.232905982905983
110318,1.0
3524,3.30420054200542
32389,3.4
115574,2.25
100505,3.4285714285714284
108479,1.0
100444,3.911764705882353
35738,3.357142857142857
58530,4.25
65672,3.2413793103448274
4056,3.331013916500994
129749,3.5
92309,3.161290322580645
95717,2.4375
35050,3.0
287,3.24468085106383
35331,2.0
110163,4.0
495,3.450229709035222
3541,2.55
1258,4.011533532678342
1566,3.3196656050955413
1265,3.8676231811653032
6973,2.708588957055215
3744,2.977953926182809
6825,2.838235294117647
80191,2.2291666666666665
1285,3.7586206896551726
65696,3.0
47122,3.009208103130755
73885,3.517857142857143
72342,3.0
122131,2.0
74696,3.5
6441,3.5396551724137932
235,3.6636518667397526
101360,3.302325581395349
5494,3.375
113857,3.0
78370,2.966666666666667
114263,4.0
109833,3.5
106222,3.5833333333333335
70344,3.348360655737705
113778,1.75
45730,2.8833049403747872
86337,3.25
96907,4.0
78585,3.5
27811,3.25
2644,3.741080038572806
106438,3.860047846889952
5083,3.58
5062,3.8174019607843137
100521,5.0
2911,3.0549450549450547
1187,3.6740958788898235
97895,3.1666666666666665
37683,2.1666666666666665
7097,3.1785714285714284
27587,2.759259259259259
73713,3.7857142857142856
87336,3.1666666666666665
3887,3.111111111111111
4878,4.015989536063211
109556,2.142857142857143
3102,3.598639455782313
91339,2.5555555555555554
2237,3.6575
101908,3.0
116957,3.4
89588,2.8333333333333335
60522,2.8300970873786406
1242,3.974523071906082
79242,3.5891990291262137
26240,3.423611111111111
25980,3.5384615384615383
536,3.2796495956873315
55269,3.736975642760487
5765,3.30945558739255
113474,3.625
63862,2.625
5851,2.4827586206896552
52009,3.625
119057,3.5
6633,2.6
4641,3.7795360397680198
3118,3.445767195767196
96792,3.3
73256,3.0
96722,3.5
3021,2.5526315789473686
5458,2.33160621761658
32062,2.7857142857142856
2855,2.326530612244898
27311,3.555072463768116
98239,2.697247706422018
2918,3.9436677102543207
67009,3.2857142857142856
53375,3.5
1630,2.4166666666666665
3885,3.198019801980198
116849,2.0833333333333335
99439,3.0
5949,3.5868945868945867
25808,3.4166666666666665
33380,2.7222222222222223
5012,2.8696857670979665
98927,2.875
130219,4.5
2511,3.8489065606361827
86237,3.7758620689655173
48872,3.7948717948717947
87685,2.375
8844,3.7149532710280373
31205,3.5
77896,2.5
2760,3.3
7164,3.4326765188834156
7400,2.857142857142857
55460,3.5
4398,1.8268482490272373
102115,2.7
41820,2.6
84980,3.3055555555555554
91323,2.83
327,2.8063276993993576
4809,3.674956369982548
5679,3.4264026055894097
101761,2.9
4363,3.122950819672131
112251,1.0
42312,3.2083333333333335
127013,3.0
88224,3.25
6998,3.3322147651006713
42728,3.3853503184713376
96631,4.5
92740,3.5833333333333335
650,3.465643274853801
113152,2.0
77370,3.22
61638,2.5
8927,2.815315315315315
110042,3.0
68069,3.3833333333333333
2881,3.1715896885069816
130954,4.5
128950,4.0
64499,3.5401662049861495
108,3.092
3530,3.311111111111111
84187,3.8443396226415096
5888,3.6456043956043955
115258,2.6666666666666665
765,3.0472776392352454
7816,3.5
3045,3.232360097323601
91223,2.8333333333333335
103027,3.5408163265306123
5585,2.1048218029350103
117706,3.0
83605,2.9444444444444446
129788,4.0
120216,4.0
103816,3.411764705882353
111844,3.25
68941,3.086
63062,3.7445593035908598
3789,4.005368098159509
27236,2.8125
3448,3.6625822653273294
50589,3.25
126016,2.0
404,3.2962962962962963
72885,3.6666666666666665
83763,3.2777777777777777
1549,3.003875968992248
91423,2.1666666666666665
81497,3.4285714285714284
45852,2.25
86807,2.6666666666666665
88672,3.2905604719764012
1910,3.435483870967742
4202,2.7857142857142856
34369,2.6666666666666665
6978,3.691919191919192
3264,2.9296233957500526
54372,3.840978593272171
119149,3.0
108879,2.3333333333333335
8771,3.2972972972972974
1152,3.4878048780487805
86909,1.0
113860,5.0
100629,3.7222222222222223
129923,3.5
31737,3.3653846153846154
116955,2.5
80761,3.0
3866,2.706896551724138
1025,3.5565585851142227
84114,3.25
43244,3.642857142857143
125976,2.5
130562,2.5
66385,3.509677419354839
674,2.969872185027389
3166,1.7272727272727273
72035,3.6875
130656,2.0
99413,3.263157894736842
70687,3.140151515151515
129335,4.0
111783,4.214285714285714
93083,0.5
8393,2.039473684210526
2555,1.7030021443888492
38499,3.853896103896104
80659,3.0
26410,3.0714285714285716
67748,3.0681818181818183
90697,2.0
72228,3.479381443298969
8768,3.639130434782609
70587,2.7142857142857144
95748,2.375
60766,3.8818615751789975
79863,3.0686274509803924
112601,3.0
1295,3.678729689807976
27878,3.9192634560906514
26009,3.730769230769231
7117,2.035799522673031
130506,2.5
6472,3.28125
99028,3.0
120801,1.5
3168,3.7072072072072073
97304,3.901742301458671
6075,3.5694444444444446
26256,3.313953488372093
31364,3.9809027777777777
99045,3.55
5756,2.260869565217391
115937,4.0
7415,3.543010752688172
62912,2.3253676470588234
3215,3.25
86432,3.433333333333333
25918,3.659340659340659
5408,2.8666666666666667
5979,2.2818181818181817
648,3.388598594015137
33672,3.4833333333333334
6383,2.493928764166217
71114,1.625
79844,4.0
45200,2.84375
92264,2.980769230769231
25935,4.0
47860,3.25
869,3.0950704225352115
52375,3.279863481228669
127015,3.0
79063,2.8333333333333335
103022,3.375
1252,4.199673416067929
27627,3.5638297872340425
122519,3.0
3730,4.089211618257261
112118,1.0
609,3.0020576131687244
35836,3.554182311222361
8224,3.392857142857143
26990,3.0833333333333335
80870,2.625
117372,2.4285714285714284
93834,3.125
77181,3.8333333333333335
66279,3.511904761904762
105945,2.4166666666666665
33376,1.9375
106066,2.3333333333333335
7366,3.069709543568465
8039,3.6589912280701755
6644,3.6582278481012658
40436,3.2
276,2.9862612200036636
100734,3.5
3819,4.082474226804123
1121,2.8464912280701755
50354,3.1538461538461537
13,3.272416153319644
111257,4.0
9014,3.7
70828,3.727272727272727
34659,3.25
6471,3.3333333333333335
81903,3.875
107707,3.0555555555555554
122857,3.25
99994,2.9615384615384617
3318,3.268041237113402
85129,3.8125
2902,2.5215004574565416
51471,3.7864271457085827
101112,2.979952830188679
5009,3.1746119733924614
89722,2.5
124213,2.5
53788,3.5434782608695654
7268,2.909090909090909
1832,2.625
103606,3.6752577319587627
110880,2.5
121111,3.3125
78043,2.5
99289,3.0
43684,3.415204678362573
89549,4.0
125173,2.0
61678,3.2018348623853212
82581,1.85
102176,0.5
106111,3.5357142857142856
98,2.4876543209876543
32844,3.7
3174,3.5284400103653795
80844,3.2857142857142856
92944,3.15625
52644,2.92874109263658
3496,3.2448132780082988
3172,3.3085106382978724
184,3.1036585365853657
74156,3.2393617021276597
79397,2.8
115008,2.25
128385,2.5
99523,3.0833333333333335
91571,3.0761904761904764
1722,3.233854035441337
90873,2.6
41824,3.3
50886,3.0972222222222223
115147,3.1923076923076925
98109,2.9583333333333335
54785,2.9969072164948454
78640,3.4
2520,3.040639573617588
3392,2.186080947680158
81351,3.35
3423,2.8629737609329444
4451,3.5
62801,3.881188118811881
110269,4.0
62511,3.7064732142857144
108473,4.0
49593,2.25
89162,3.375
119190,1.75
66783,2.595703125
99296,2.9615384615384617
80596,4.25
259,3.0756513026052104
91927,3.75
106592,3.0
39818,3.473684210526316
130496,2.7142857142857144
582,3.377862595419847
7422,3.5
68976,3.3529411764705883
6095,2.7708333333333335
26042,3.0
102662,2.625
119667,2.1666666666666665
90931,3.3
7111,3.482142857142857
26197,3.5384615384615383
74613,3.75
3400,2.67870036101083
5294,3.6655737704918034
69503,2.95
7411,2.216666666666667
45611,3.0972222222222223
26571,3.3125
6351,2.9846153846153847
124230,3.0
25971,3.402173913043478
115504,2.0833333333333335
113284,2.75
93885,3.5
66250,3.0
4165,3.3205128205128207
31535,3.25
93287,3.1333333333333333
4712,3.7285714285714286
32518,3.1956521739130435
118332,2.5
128301,3.5
98447,2.2222222222222223
8525,3.1554054054054053
118336,3.0
111924,3.392857142857143
3653,3.7934936350777937
2042,2.62722751761293
2166,3.5408773678963112
107241,2.5
114193,5.0
109153,3.6666666666666665
79855,3.8
62014,3.1666666666666665
7365,3.6872340425531913
47028,3.7
7065,3.228650137741047
5309,2.3473282442748094
105057,3.25
123773,1.0
68901,3.361111111111111
123155,4.0
98570,3.138888888888889
2912,3.630486712451478
126979,4.5
71466,3.721461187214612
8637,2.6538461538461537
3467,3.9725490196078432
62245,3.98
809,2.873467916366258
56616,2.5
83529,3.4
57357,3.2222222222222223
47701,3.0
109006,4.0
2612,3.951949229374433
4360,3.3230088495575223
6820,3.462985436893204
5737,1.3770949720670391
118300,2.3333333333333335
77444,2.75
5841,2.026315789473684
6902,3.820598006644518
110800,0.5
84019,3.4375
109002,3.375
70565,2.8333333333333335
116291,3.0
37462,3.3076923076923075
114082,3.564516129032258
3391,2.198377581120944
2405,3.133856979217804
5760,2.875
109207,4.0
1799,3.556161891768986
34373,2.6666666666666665
60436,3.142857142857143
4856,3.5753424657534247
27445,2.4473684210526314
64903,3.142857142857143
109602,2.0
353,3.513586298717018
7341,3.30327868852459
116909,2.5
108194,4.0
49663,3.2142857142857144
4431,3.372340425531915
42736,2.7222222222222223
58870,3.15625
124819,1.0
8795,3.490625
1885,3.6218670958841113
118270,2.875
92376,0.5
72846,4.0
89898,2.888888888888889
65538,3.2142857142857144
50208,2.1
73023,3.7073598130841123
26915,2.789156626506024
47076,3.1818181818181817
2569,2.8461538461538463
89060,3.227272727272727
1685,2.9578313253012047
92756,3.125
1831,2.5785207021305103
47237,4.0
5573,2.393574297188755
4713,3.47317880794702
76022,3.5
92128,3.75
74319,3.0
118244,3.7
60293,3.5752314814814814
65878,3.6666666666666665
107000,3.909090909090909
97550,1.0
98621,2.6666666666666665
113304,3.5
69880,3.0
5001,3.5668202764976957
26505,3.7
77709,3.234375
76108,2.5384615384615383
53827,3.5689655172413794
26249,3.4722222222222223
114834,3.0
104760,1.925
4524,2.9402332361516037
31590,3.7710280373831777
83435,3.5
6499,3.388888888888889
3004,2.5188106796116503
100050,3.5
93063,2.5
126725,1.5
125533,3.5
7260,3.55045871559633
8634,2.588235294117647
94323,3.142857142857143
8702,2.841463414634146
4504,2.5123152709359604
3351,2.883495145631068
37277,2.977272727272727
108476,3.6666666666666665
2808,2.5543665436654366
45062,3.0923566878980893
109420,3.125
6054,3.342696629213483
61257,3.6666666666666665
129763,2.0
3701,3.151986183074266
2749,3.159536541889483
129707,2.5
7615,3.5594059405940595
88163,3.7907838983050848
36533,2.887179487179487
112395,3.0
79,3.1285456187895213
117192,3.9166666666666665
121495,3.0
86927,3.6666666666666665
5393,3.0
8930,3.811036789297659
127610,4.0
2958,2.5714285714285716
5748,3.4705882352941178
91713,3.1666666666666665
4187,3.9604141291108403
69169,3.0625
79741,3.5
78765,3.25
6577,1.8310810810810811
4107,3.409090909090909
113112,2.423076923076923
89994,4.125
54001,3.747528071057483
26215,3.0
82313,3.5
81613,2.5
84983,3.25
991,3.557
126937,3.5
5479,3.2198051948051947
4546,3.9708487084870847
1865,3.4532019704433496
72393,2.9156050955414012
112729,3.75
2679,2.701923076923077
103838,3.1666666666666665
45186,3.3018957345971565
76291,3.125
80219,3.45138306789606
103790,2.0
8972,3.4118329466357307
114715,3.75
54445,3.0
27348,3.0
126991,3.5
122950,2.5
118606,3.5
3691,2.5195121951219512
888,2.3090277777777777
81417,2.9195906432748537
4579,2.6818181818181817
84847,3.938679245283019
4063,2.7858255451713396
44633,3.909448818897638
113035,2.5
2727,3.3746397694524495
41336,3.7738095238095237
96567,3.3295454545454546
8720,2.4738372093023258
41997,3.731717597471022
2706,3.331509377279945
2001,3.3090978593272173
112893,3.0
101632,4.5
3698,3.1899909420289854
4111,3.336322869955157
90196,4.0
1881,2.781094527363184
54771,3.0169172932330826
3995,3.0517241379310347
129751,4.0
26093,3.5
2703,3.03125
118242,4.0
102443,3.5
76816,3.3125
